id_bod|id_schuze|id_tisk|id_typ|bod|uplny_naz|uplny_kon|poznamka|id_bod_stav|pozvanka|rj|pozn2|druh_bodu|id_sd|zkratka
4331|96|||10|Návrh na volbu èlenù nebo ustavení stálé komise Poslanecké snìmovny pro kontrolu pouití operativní techniky Policie Èeské republiky|Není sn.tisk||0|||||||
4331|96|||11|Návrh na volbu èlenù nebo ustavení stálé komise Poslanecké snìmovny pro kontrolu pouití operativní techniky Policie Èeské republiky|Není sn.tisk||1|1||||||
4332|96|||9|Návrh na volbu èlenù nebo ustavení stálé komise Poslanecké snìmovny pro kontrolu èinnosti Bezpeènostní informaèní sluby|Není sn.tisk||0|||||||
4332|96|||10|Návrh na volbu èlenù nebo ustavení stálé komise Poslanecké snìmovny pro kontrolu èinnosti Bezpeènostní informaèní sluby|Není sn.tisk||1|1||||||
4333|96|||11|Návrh na volbu èlenù nebo ustavení stálé komise Poslanecké snìmovny pro kontrolu èinnosti Vojenského obranného zpravodajství|Není sn.tisk||0|||||||
4333|96|||12|Návrh na volbu èlenù nebo ustavení stálé komise Poslanecké snìmovny pro kontrolu èinnosti Vojenského obranného zpravodajství|Není sn.tisk||1|1||||||
4334|96|||3|Návrh na zøízení stálé komise Poslanecké snìmovny pro kontrolu pouití operativní techniky Policie Èeské republiky a zpùsobu jejího ustavení nebo volby|Není sn.tisk||0|||||||
4334|96|||5|Návrh na zøízení stálé komise Poslanecké snìmovny pro kontrolu pouití operativní techniky Policie Èeské republiky a zpùsobu jejího ustavení nebo volby|Není sn.tisk||1|1||||||
4335|96|||2|Návrh na zøízení stálé komise Poslanecké snìmovny pro kontrolu èinnosti Bezpeènostní informaèní sluby a zpùsobu jejího ustavení nebo volby|Není sn.tisk||0|||||||
4335|96|||4|Návrh na zøízení stálé komise Poslanecké snìmovny pro kontrolu èinnosti Bezpeènostní informaèní sluby a zpùsobu jejího ustavení nebo volby|Není sn.tisk||1|1||||||
4336|96|||4|Návrh na zøízení stálé komise Poslanecké snìmovny pro kontrolu èinnosti Vojenského obranného zpravodajství a zpùsobu jejího ustavení nebo volby|Není sn.tisk||0|||||||
4336|96|||6|Návrh na zøízení stálé komise Poslanecké snìmovny pro kontrolu èinnosti Vojenského obranného zpravodajství a zpùsobu jejího ustavení nebo volby|Není sn.tisk||1|1||||||
4337|96|||1|Návrh zasedacího poøádku poslancù v jednacím sále Poslanecké snìmovny|Není sn.tisk||1|1||||||
4337|96|||12|Návrh zasedacího poøádku poslancù v jednacím sále Poslanecké snìmovny|Není sn.tisk||0|||||||
4338|96|||13|Odpovìdi èlenù vlády na písemné interpelace poslancù|Není sn.tisk||1|1||||||
4338|96|||13|Odpovìdi èlenù vlády na písemné interpelace poslancù|Není sn.tisk||3||||2|||
4339|96|||5|Vyhlášení lhùt na podávání návrhù na èleny stálé komise Poslanecké snìmovny pro kontrolu èinnosti Bezpeènostní informaèní sluby, stálé komise Poslanecké snìmovny pro kontrolu pouití operativní techniky Policie Èeské republiky a stálé komise Poslanecké snìmovny pro kontrolu èinnosti Vojenského obranného zpravodajství|Není sn.tisk||0|||||||
4339|96|||7|Vyhlášení lhùt na podávání návrhù na èleny stálé komise Poslanecké snìmovny pro kontrolu èinnosti Bezpeènostní informaèní sluby, stálé komise Poslanecké snìmovny pro kontrolu pouití operativní techniky Policie Èeské republiky a stálé komise Poslanecké snìmovny pro kontrolu èinnosti Vojenského obranného zpravodajství|Není sn.tisk||1|1||||||
4340|96|||14|Ústní interpelace poslancù na pøedsedu vlády a ostatní èleny vlády|Není sn.tisk||1|1||||||
4340|96|||14|Ústní interpelace poslancù na pøedsedu vlády a ostatní èleny vlády|Není sn.tisk||3|||||||
4825|96|||15|Návrh na revokaci usnesení Poslanecké snìmovny è. 17 a è. 19 pøijatıch k 2. a 4. bodu poøadu 2. schùze|Není sn.tisk||0|||||||
4826|96|||16|Návrh na zøízení stálé komise Poslanecké snìmovny pro kontrolu èinnosti Bezpeènostní informaèní sluby a zpùsobu jejího ustavení nebo volby|Není sn.tisk||0|||||||
4827|96|||17|Návrh na zøízení stálé komise Poslanecké snìmovny pro kontrolu èinnosti Vojenského obranného zpravodajství a zpùsobu jejího ustavení nebo volby|Není sn.tisk||0|||||||
4341|97|||2|Návrh na poskytnutí pøíspìvku na úhradu volebních nákladù politickım stranám|Není sn.tisk||0|||||||
4341|97|||2|Návrh na poskytnutí pøíspìvku na úhradu volebních nákladù politickım stranám|Není sn.tisk||1|1||||||
4342|97|||5|Návrh na volbu pøedsedù stálıch komisí Poslanecké snìmovny pro kontrolu èinnosti Bezpeènostní informaèní sluby, pro kontrolu pouití operativní techniky Policie Èeské republiky a pro kontrolu èinnosti Vojenského obranného zpravodajství|Není sn.tisk||0|||||||
4342|97|||5|Návrh na volbu pøedsedù stálıch komisí Poslanecké snìmovny pro kontrolu èinnosti Bezpeènostní informaèní sluby, pro kontrolu pouití operativní techniky Policie Èeské republiky a pro kontrolu èinnosti Vojenského obranného zpravodajství|Není sn.tisk||1|1||||||
4343|97|||4|Návrh na zpùsob projednávání návrhu státního rozpoètu Èeské republiky na rok 1999 v Poslanecké snìmovnì|Není sn.tisk||0|||||||
4343|97|||4|Návrh na zpùsob projednávání návrhu státního rozpoètu Èeské republiky na rok 1999 v Poslanecké snìmovnì|Není sn.tisk||1|1||||||
4344|97|||3|Návrh na zpùsob projednávání státního závìreèného úètu Èeské republiky za rok 1997 v Poslanecké snìmovnì a jejích orgánech|Není sn.tisk||0|||||||
4344|97|||3|Návrh na zpùsob projednávání státního závìreèného úètu Èeské republiky za rok 1997 v Poslanecké snìmovnì a jejích orgánech|Není sn.tisk||1|1||||||
4345|97|||7|Odpovìdi èlenù vlády na písemné interpelace poslancù|Není sn.tisk||1|1||||||
4345|97|||7|Odpovìdi èlenù vlády na písemné interpelace poslancù|Není sn.tisk||3||||2|||
4346|97|1783|1|6|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu s ratifikací Evropská charta místní samosprávy ze dne 15. øíjna 1985, která byla za Èeskou republiku podepsána ve Štrasburku dne 28. kvìtna 1998|/snìmovní tisk 14/||0|||||||
4346|97|1783|1|6|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu s ratifikací Evropská charta místní samosprávy ze dne 15. øíjna 1985, která byla za Èeskou republiku podepsána ve Štrasburku dne 28. kvìtna 1998|/snìmovní tisk 14/||1|1||||||
4347|97|||1|ádost vlády Èeské republiky o vyslovení dùvìry|Není sn.tisk||0|||||||
4347|97|||1|ádost vlády Èeské republiky o vyslovení dùvìry|Není sn.tisk||1|1||||||
4348|97|||8|Ústní interpelace poslancù na pøedsedu vlády a ostatní èleny vlády|Není sn.tisk||1|1||||||
4348|97|||8|Ústní interpelace poslancù na pøedsedu vlády a ostatní èleny vlády|Není sn.tisk||3|||||||
4828|97|||9|Návrh usnesení Poslanecké snìmovny k 30. vıroèí okupace ÈSSR vojsky pìti zemí Varšavské smlouvy|Není sn.tisk||0|||||||
4349|98|1781|1|1|Senátní návrh zákona o odejmutí dalšího platu za druhé pololetí roku 1998 pøedstavitelùm státní moci a nìkterıch státních orgánù, soudcùm, státním zástupcùm a èlenùm prezidia Komise pro cenné papíry|/snìmovní tisk 15/||0|||||||
4349|98|1781|1|1|Senátní návrh zákona o odejmutí dalšího platu za druhé pololetí roku 1998 pøedstavitelùm státní moci a nìkterıch státních orgánù, soudcùm, státním zástupcùm a èlenùm prezidia Komise pro cenné papíry|/snìmovní tisk 15/||1|1||||||
4350|98|1800|1|3|Vládní návrh zákona, kterım se mìní zákon è. 348/1997 Sb., o státním rozpoètu Èeské republiky na rok 1998|/snìmovní tisk 26/||0|||||||
4350|98|1800|1|3|Vládní návrh zákona, kterım se mìní zákon è. 348/1997 Sb., o státním rozpoètu Èeské republiky na rok 1998|/snìmovní tisk 26/||1|1||||||
4351|98|1799|1|2|Vládní návrh zákona, kterım se mìní zákon è. 500/1990 Sb., o pùsobnosti orgánù Èeské republiky ve vìcech pøevodù vlastnictví státu k nìkterım vìcem na jiné právnické nebo fyzické osoby, ve znìní pozdìjších pøedpisù, zákon è. 569/1991 Sb., o Pozemkovém fondu Èeské republiky, ve znìní pozdìjších pøedpisù a zákon è. 162/1997 Sb., o vydání státních dluhopisù na financování opatøení k odstranìní následkù povodní v roce 1997|/snìmovní tisk 25/||0|||||||
4351|98|1799|1|2|Vládní návrh zákona, kterım se mìní zákon è. 500/1990 Sb., o pùsobnosti orgánù Èeské republiky ve vìcech pøevodù vlastnictví státu k nìkterım vìcem na jiné právnické nebo fyzické osoby, ve znìní pozdìjších pøedpisù, zákon è. 569/1991 Sb., o Pozemkovém fondu Èeské republiky, ve znìní pozdìjších pøedpisù a zákon è. 162/1997 Sb., o vydání státních dluhopisù na financování opatøení k odstranìní následkù povodní v roce 1997|/snìmovní tisk 25/||1|1||||||
4352|99|1778|1|37|Informace Exportní garanèní a pojišovací spoleènosti o pojišování vıvozních úvìrovıch rizik|/snìmovní tisk 8/||0|||||||
4352|99|1778|1|37|Informace Exportní garanèní a pojišovací spoleènosti o pojišování vıvozních úvìrovıch rizik|/snìmovní tisk 8/||1|1||||||
4353|99|1777|1|36|Informace Èeské exportní banky o zvıhodnìném financování za rok 1997|/snìmovní tisk 7/||0|||||||
4353|99|1777|1|36|Informace Èeské exportní banky o zvıhodnìném financování za rok 1997|/snìmovní tisk 7/||1|1||||||
4354|99|||5|Návrh na stanovení poètu poslancù v jednotlivıch stálıch delegacích Parlamentu do meziparlamentních organizací|Není sn.tisk||0|||||||
4354|99|||5|Návrh na stanovení poètu poslancù v jednotlivıch stálıch delegacích Parlamentu do meziparlamentních organizací|Není sn.tisk||1|1||||||
4355|99|||28|Návrh na ustavení nebo volbu èlenù stálé komise Poslanecké snìmovny pro bankovnictví|Není sn.tisk||1|1||||||
4355|99|||28|Návrh na ustavení nebo volbu èlenù stálé komise Poslanecké snìmovny pro bankovnictví|Není sn.tisk||3|||||||
4356|99|||29|Návrh na ustavení nebo volbu èlenù stálé komise Poslanecké snìmovny pro práci Kanceláøe Poslanecké snìmovny|Není sn.tisk||0|||||||
4356|99|||29|Návrh na ustavení nebo volbu èlenù stálé komise Poslanecké snìmovny pro práci Kanceláøe Poslanecké snìmovny|Není sn.tisk||1|1||||||
4357|99|||30|Návrh na ustavení nebo volbu èlenù stálé komise Poslanecké snìmovny pro sdìlovací prostøedky|Není sn.tisk||0|||||||
4357|99|||30|Návrh na ustavení nebo volbu èlenù stálé komise Poslanecké snìmovny pro sdìlovací prostøedky|Není sn.tisk||1|1||||||
4358|99|||1|Návrh na volbu místopøedsedy a èlenù prezídia Fondu národního majetku|Není sn.tisk||0|||||||
4358|99|||1|Návrh na volbu místopøedsedy a èlenù prezídia Fondu národního majetku|Není sn.tisk||1|1||||||
4359|99|||31|Návrh na volbu poslancù do stálıch delegací Parlamentu do meziparlamentních organizací|Není sn.tisk||0|||||||
4359|99|||31|Návrh na volbu poslancù do stálıch delegací Parlamentu do meziparlamentních organizací|Není sn.tisk||1|1||||||
4360|99|||27|Návrh na volbu pøedsedy a dalšího èlena Fondu dìtí a mládee|Není sn.tisk||0|||||||
4360|99|||27|Návrh na volbu pøedsedy a dalšího èlena Fondu dìtí a mládee|Není sn.tisk||1|1||||||
4361|99|||26|Návrh na volbu pøedsedy stálé komise Poslanecké snìmovny pro kontrolu pouití operativní techniky Policie Èeské republiky /2. kolo I.volba/|Není sn.tisk||0|||||||
4361|99|||26|Návrh na volbu pøedsedy stálé komise Poslanecké snìmovny pro kontrolu pouití operativní techniky Policie Èeské republiky /2. kolo I.volba/|Není sn.tisk||1|1||||||
4362|99|||33|Návrh na volbu pøedsedù zøízenıch stálıch komisí Poslanecké snìmovny a vedoucích stálıch delegací Parlamentu do meziparlamentních organizací|Není sn.tisk||0|||||||
4362|99|||33|Návrh na volbu pøedsedù zøízenıch stálıch komisí Poslanecké snìmovny a vedoucích stálıch delegací Parlamentu do meziparlamentních organizací|Není sn.tisk||1|1||||||
4363|99|||32|Návrh na zmìny ve sloení vıborù Poslanecké snìmovny|Není sn.tisk||0|||||||
4363|99|||32|Návrh na zmìny ve sloení vıborù Poslanecké snìmovny|Není sn.tisk||1|1||||||
4364|99|||2|Návrh na zøízení stálé komise Poslanecké snìmovny pro bankovnictví, na stanovení poètu èlenù a zpùsobu jejího ustavení nebo volby jejích èlenù|Není sn.tisk||0|||||||
4364|99|||2|Návrh na zøízení stálé komise Poslanecké snìmovny pro bankovnictví, na stanovení poètu èlenù a zpùsobu jejího ustavení nebo volby jejích èlenù|Není sn.tisk||1|1||||||
4365|99|||3|Návrh na zøízení stálé komise Poslanecké snìmovny pro práci Kanceláøe Poslanecké snìmovny, na stanovení poètu èlenù a zpùsobu jejího ustavení nebo volby jejích èlenù|Není sn.tisk||0|||||||
4365|99|||3|Návrh na zøízení stálé komise Poslanecké snìmovny pro práci Kanceláøe Poslanecké snìmovny, na stanovení poètu èlenù a zpùsobu jejího ustavení nebo volby jejích èlenù|Není sn.tisk||1|1||||||
4366|99|||4|Návrh na zøízení stálé komise Poslanecké snìmovny pro sdìlovací prostøedky, na stanovení poètu èlenù a zpùsobu jejího ustavení nebo volby jejích èlenù|Není sn.tisk||0|||||||
4366|99|||4|Návrh na zøízení stálé komise Poslanecké snìmovny pro sdìlovací prostøedky, na stanovení poètu èlenù a zpùsobu jejího ustavení nebo volby jejích èlenù|Není sn.tisk||1|1||||||
4367|99|1784|1|20|Návrh poslancù Josefa Janeèka a dalších na vydání zákona, kterım se mìní a doplòuje zákon è. 236/1995 Sb., o platu a dalších náleitostech spojenıch s vıkonem funkce pøedstavitelù státní moci a nìkterıch státních orgánù a soudcù, ve znìní pozdìjších pøedpisù|/snìmovní tisk 17/||0|||||||
4367|99|1784|1|20|Návrh poslancù Josefa Janeèka a dalších na vydání zákona, kterım se mìní a doplòuje zákon è. 236/1995 Sb., o platu a dalších náleitostech spojenıch s vıkonem funkce pøedstavitelù státní moci a nìkterıch státních orgánù a soudcù, ve znìní pozdìjších pøedpisù|/snìmovní tisk 17/||1|1||||||
4368|99|1789|1|18|Návrh poslancù Miloslava Vıborného a dalších na vydání zákona, kterım se mìní zákon è. 90/1995 Sb., o jednacím øádu Poslanecké snìmovny|/snìmovní tisk 21/||0|||||||
4368|99|1789|1|18|Návrh poslancù Miloslava Vıborného a dalších na vydání zákona, kterım se mìní zákon è. 90/1995 Sb., o jednacím øádu Poslanecké snìmovny|/snìmovní tisk 21/||1|1||||||
4369|99|1790|1|17|Návrh poslancù Miloslava Vıborného a dalších na vydání ústavního zákona, kterım se mìní a doplòuje ústavní zákon Èeské národní rady è. 1/1993 Sb., Ústava Èeské republiky|/snìmovní tisk 20/||0|||||||
4369|99|1790|1|17|Návrh poslancù Miloslava Vıborného a dalších na vydání ústavního zákona, kterım se mìní a doplòuje ústavní zákon Èeské národní rady è. 1/1993 Sb., Ústava Èeské republiky|/snìmovní tisk 20/||1|1||||||
4370|99|1773|1|16|Návrh poslancù Vojtìcha Filipa a dalších na vydání zákona, kterım se mìní a doplòuje zákon è. 90/1995 Sb., o jednacím øádu Poslanecké snìmovny a zákon è. 182/1993 Sb., o Ústavním soudu, ve znìní pozdìjších pøedpisù|/snìmovní tisk 11/||0|||||||
4370|99|1773|1|16|Návrh poslancù Vojtìcha Filipa a dalších na vydání zákona, kterım se mìní a doplòuje zákon è. 90/1995 Sb., o jednacím øádu Poslanecké snìmovny a zákon è. 182/1993 Sb., o Ústavním soudu, ve znìní pozdìjších pøedpisù|/snìmovní tisk 11/||1|1||||||
4371|99|1768|1|10|Návrh poslancù Vojtìcha Filipa a dalších na vydání ústavního zákona, kterım se mìní a doplòuje zákon Èeské národní rady è. 1/1993 Sb., Ústava Èeské republiky|/snìmovní tisk 1/||0|||||||
4371|99|1768|1|10|Návrh poslancù Vojtìcha Filipa a dalších na vydání ústavního zákona, kterım se mìní a doplòuje zákon Èeské národní rady è. 1/1993 Sb., Ústava Èeské republiky|/snìmovní tisk 1/||1|1||||||
4372|99|1772|1|15|Návrh poslancù Vojtìcha Filipa a dalších na vydání ústavního zákona, kterım se mìní a doplòuje ústavní zákon Èeské národní rady è.1/1993 Sb., Ústava Èeské republiky|/snìmovní tisk 10/||0|||||||
4372|99|1772|1|15|Návrh poslancù Vojtìcha Filipa a dalších na vydání ústavního zákona, kterım se mìní a doplòuje ústavní zákon Èeské národní rady è.1/1993 Sb., Ústava Èeské republiky|/snìmovní tisk 10/||1|1||||||
4373|99|1786|1|21|Návrh poslancù Václava Franka a dalších na vydání zákona, kterım se mìní a doplòuje zákon ÈNR è. 367/1990 Sb., o obcích (obecní zøízení), ve znìní pozdìjších pøedpisù a zákon ÈNR è.418/1990 Sb., o hlavním mìstì Praze, ve znìní pozdìjších pøedpisù|/snìmovní tisk 19/||0|||||||
4373|99|1786|1|21|Návrh poslancù Václava Franka a dalších na vydání zákona, kterım se mìní a doplòuje zákon ÈNR è. 367/1990 Sb., o obcích (obecní zøízení), ve znìní pozdìjších pøedpisù a zákon ÈNR è.418/1990 Sb., o hlavním mìstì Praze, ve znìní pozdìjších pøedpisù|/snìmovní tisk 19/||1|1||||||
4374|99|1785|1|11|Návrh poslancù Zdeòka Jièínského a dalších na vydání ústavního zákona o lidovém hlasování (referendu)|/snìmovní tisk 18/||0|||||||
4374|99|1785|1|11|Návrh poslancù Zdeòka Jièínského a dalších na vydání ústavního zákona o lidovém hlasování (referendu)|/snìmovní tisk 18/||1|1||||||
